instance,profile,run,iteration,total_iterations,cost,k,optimal_cost,optimal_k,elapsed,routes
E-n101-k14,HAS-CAP,1,17,3500,1290.2773043126192,14,1071.0,14,0.7181127071380615,"[[0, 82, 48, 47, 46, 8, 45, 17, 0], [0, 27, 69, 1, 50, 79, 3, 77, 76, 0], [0, 53, 40, 21, 72, 75, 74, 73, 58, 0], [0, 31, 10, 32, 90, 63, 62, 88, 0], [0, 26, 54, 80, 68, 12, 0], [0, 89, 61, 84, 5, 60, 83, 18, 52, 0], [0, 92, 37, 98, 85, 93, 59, 0], [0, 28, 13, 95, 99, 96, 94, 6, 0], [0, 87, 97, 100, 91, 86, 16, 0], [0, 4, 39, 67, 23, 56, 0], [0, 70, 30, 20, 51, 9, 81, 33, 0], [0, 2, 22, 41, 57, 15, 43, 38, 44, 14, 42, 0], [0, 66, 65, 71, 35, 34, 78, 29, 24, 25, 55, 0], [0, 11, 64, 49, 36, 19, 7, 0]]"
E-n101-k14,HAS-CAP,1,18,3500,1273.7178726876107,14,1071.0,14,0.7563571929931641,"[[0, 9, 51, 30, 70, 62, 88, 31, 0], [0, 27, 28, 53, 58, 13, 0], [0, 89, 60, 5, 84, 17, 45, 8, 83, 18, 52, 0], [0, 59, 85, 93, 99, 96, 0], [0, 26, 12, 54, 80, 68, 77, 0], [0, 87, 97, 95, 94, 6, 0], [0, 82, 48, 47, 19, 11, 0], [0, 72, 56, 23, 75, 74, 22, 41, 0], [0, 92, 98, 61, 86, 16, 91, 100, 37, 42, 0], [0, 4, 39, 67, 25, 55, 24, 29, 34, 78, 0], [0, 7, 46, 36, 49, 64, 63, 90, 32, 10, 69, 0], [0, 76, 3, 79, 81, 33, 50, 1, 0], [0, 14, 44, 38, 43, 15, 57, 2, 73, 21, 40, 0], [0, 35, 71, 65, 66, 20, 0]]"
E-n101-k14,HAS-CAP,1,21,3500,1273.428101001124,14,1071.0,14,0.8797457218170166,"[[0, 57, 15, 43, 87, 97, 95, 94, 0], [0, 53, 58, 13, 92, 59, 99, 96, 6, 0], [0, 28, 76, 77, 3, 50, 1, 69, 27, 0], [0, 89, 60, 5, 84, 83, 18, 52, 0], [0, 26, 54, 24, 29, 68, 80, 12, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 72, 56, 23, 75, 74, 22, 41, 0], [0, 82, 48, 7, 88, 31, 70, 0], [0, 32, 90, 63, 11, 19, 47, 46, 8, 0], [0, 55, 25, 67, 39, 4, 73, 21, 40, 0], [0, 79, 33, 81, 78, 34, 9, 51, 0], [0, 16, 86, 38, 44, 14, 0], [0, 35, 71, 65, 66, 20, 30, 0], [0, 10, 62, 64, 49, 36, 45, 17, 42, 2, 0]]"
E-n101-k14,HAS-CAP,1,31,3500,1260.7632037314393,14,1071.0,14,1.2622978687286377,"[[0, 59, 91, 85, 93, 99, 96, 0], [0, 27, 28, 53, 58, 13, 0], [0, 87, 97, 95, 94, 6, 89, 52, 0], [0, 26, 54, 24, 29, 68, 80, 12, 0], [0, 72, 56, 23, 75, 74, 22, 41, 0], [0, 31, 10, 32, 90, 63, 62, 88, 0], [0, 82, 48, 8, 45, 17, 84, 5, 0], [0, 33, 81, 79, 3, 77, 76, 0], [0, 30, 20, 66, 65, 71, 35, 34, 0], [0, 55, 25, 67, 39, 4, 73, 21, 40, 0], [0, 92, 37, 98, 61, 86, 16, 100, 42, 0], [0, 2, 57, 15, 43, 14, 38, 44, 60, 83, 18, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 70, 0], [0, 50, 78, 9, 51, 1, 69, 0]]"
E-n101-k14,HAS-CAP,1,41,3500,1231.337397009749,14,1071.0,14,1.6505203247070312,"[[0, 16, 86, 44, 14, 43, 15, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 53, 58, 13, 95, 94, 0], [0, 79, 33, 81, 78, 34, 9, 51, 0], [0, 89, 99, 93, 59, 96, 6, 0], [0, 85, 91, 100, 98, 37, 92, 97, 0], [0, 72, 56, 23, 75, 74, 22, 41, 0], [0, 40, 21, 73, 4, 39, 67, 25, 55, 0], [0, 2, 57, 87, 42, 38, 61, 84, 5, 60, 0], [0, 31, 10, 32, 90, 63, 62, 88, 0], [0, 83, 17, 45, 8, 48, 82, 18, 52, 0], [0, 54, 24, 29, 3, 77, 76, 50, 1, 70, 69, 0], [0, 30, 20, 66, 65, 71, 35, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0]]"
E-n101-k14,HAS-CAP,1,49,3500,1229.9515571857617,14,1071.0,14,1.9559438228607178,"[[0, 55, 25, 39, 67, 23, 56, 0], [0, 53, 58, 13, 95, 94, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 89, 6, 96, 99, 59, 92, 97, 87, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 82, 48, 8, 45, 17, 84, 5, 0], [0, 40, 21, 73, 72, 74, 75, 22, 41, 0], [0, 31, 10, 32, 90, 63, 62, 88, 0], [0, 33, 81, 79, 3, 77, 76, 0], [0, 54, 4, 2, 57, 15, 43, 14, 44, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 52, 18, 83, 60, 16, 86, 38, 42, 0], [0, 30, 20, 66, 65, 35, 71, 51, 0], [0, 69, 70, 1, 50, 9, 34, 78, 29, 24, 0]]"
E-n101-k14,HAS-CAP,1,51,3500,1229.8829861674542,14,1071.0,14,2.0318236351013184,"[[0, 51, 9, 35, 71, 65, 66, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 53, 58, 13, 95, 94, 0], [0, 82, 48, 8, 45, 17, 84, 5, 0], [0, 87, 97, 92, 59, 99, 96, 6, 89, 0], [0, 72, 56, 23, 75, 74, 22, 41, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 31, 10, 32, 90, 63, 62, 88, 0], [0, 33, 81, 79, 3, 77, 76, 0], [0, 40, 21, 73, 4, 39, 67, 25, 55, 0], [0, 69, 1, 50, 70, 30, 20, 34, 78, 29, 24, 54, 0], [0, 52, 18, 83, 60, 16, 86, 44, 0], [0, 2, 57, 15, 43, 38, 14, 42, 0]]"
E-n101-k14,HAS-CAP,1,53,3500,1228.5079967038475,14,1071.0,14,2.1081414222717285,"[[0, 82, 48, 8, 45, 17, 84, 5, 0], [0, 53, 58, 13, 95, 94, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 89, 6, 96, 99, 59, 92, 97, 87, 0], [0, 52, 18, 83, 60, 16, 86, 44, 0], [0, 31, 10, 32, 90, 63, 62, 88, 0], [0, 40, 73, 74, 22, 75, 56, 72, 21, 0], [0, 33, 81, 79, 3, 77, 76, 0], [0, 23, 67, 39, 4, 0], [0, 54, 24, 29, 78, 34, 9, 51, 30, 70, 69, 0], [0, 1, 20, 66, 65, 71, 35, 50, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 2, 42, 14, 38, 43, 15, 57, 41, 25, 55, 0]]"
E-n101-k14,HAS-CAP,1,93,3500,1218.9398716771411,14,1071.0,14,3.680426836013794,"[[0, 27, 68, 80, 12, 26, 28, 0], [0, 53, 58, 13, 95, 94, 0], [0, 86, 44, 14, 43, 15, 57, 2, 73, 0], [0, 89, 6, 96, 99, 59, 92, 97, 87, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 5, 84, 17, 45, 8, 48, 82, 0], [0, 40, 74, 22, 75, 56, 72, 21, 0], [0, 33, 81, 79, 3, 77, 76, 0], [0, 31, 10, 32, 90, 63, 62, 88, 0], [0, 4, 39, 67, 23, 41, 0], [0, 54, 55, 25, 24, 29, 78, 34, 35, 71, 9, 51, 0], [0, 69, 70, 30, 20, 66, 65, 50, 1, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 52, 18, 83, 60, 16, 38, 42, 0]]"
E-n101-k14,HAS-CAP,1,107,3500,1215.4566209368677,14,1071.0,14,4.241224527359009,"[[0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 89, 6, 59, 92, 97, 95, 94, 0], [0, 53, 58, 87, 42, 14, 13, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 31, 10, 32, 90, 63, 62, 88, 0], [0, 5, 84, 17, 45, 8, 48, 82, 0], [0, 16, 86, 44, 38, 43, 15, 57, 0], [0, 4, 39, 67, 23, 56, 0], [0, 40, 21, 73, 72, 74, 75, 22, 41, 2, 0], [0, 54, 55, 25, 24, 29, 78, 34, 35, 71, 9, 51, 0], [0, 76, 77, 3, 79, 81, 33, 0], [0, 69, 70, 30, 20, 66, 65, 50, 1, 0], [0, 52, 18, 83, 60, 99, 96, 0]]"
E-n101-k14,HAS-CAP,1,129,3500,1213.7193253832402,14,1071.0,14,5.082893371582031,"[[0, 88, 62, 63, 90, 32, 10, 31, 0], [0, 89, 6, 59, 92, 97, 95, 94, 0], [0, 53, 58, 87, 42, 14, 13, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 4, 39, 67, 23, 56, 0], [0, 5, 84, 17, 45, 8, 48, 82, 0], [0, 40, 21, 73, 72, 74, 75, 22, 41, 2, 0], [0, 16, 86, 44, 38, 43, 15, 57, 0], [0, 33, 81, 79, 3, 77, 76, 0], [0, 54, 55, 25, 24, 29, 78, 34, 35, 71, 9, 51, 0], [0, 69, 70, 30, 20, 66, 65, 50, 1, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 52, 18, 83, 60, 99, 96, 0]]"
E-n101-k14,HAS-CAP,1,229,3500,1213.71932538324,14,1071.0,14,8.934405326843262,"[[0, 88, 62, 63, 90, 32, 10, 31, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 89, 6, 59, 92, 97, 95, 94, 0], [0, 53, 58, 87, 42, 14, 13, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 4, 39, 67, 23, 56, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 82, 48, 8, 45, 17, 84, 5, 0], [0, 33, 81, 79, 3, 77, 76, 0], [0, 40, 21, 73, 72, 74, 75, 22, 41, 2, 0], [0, 69, 70, 30, 20, 66, 65, 50, 1, 0], [0, 16, 86, 44, 38, 43, 15, 57, 0], [0, 54, 55, 25, 24, 29, 78, 34, 35, 71, 9, 51, 0], [0, 52, 18, 83, 60, 99, 96, 0]]"
E-n101-k14,HAS-CAP,1,379,3500,1213.3910129133355,14,1071.0,14,14.696677684783936,"[[0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 53, 40, 21, 72, 75, 74, 73, 58, 0], [0, 94, 95, 97, 92, 59, 99, 96, 6, 0], [0, 13, 87, 42, 43, 15, 41, 22, 57, 2, 0], [0, 89, 60, 5, 84, 17, 45, 8, 83, 18, 52, 0], [0, 31, 88, 62, 10, 63, 90, 32, 70, 0], [0, 48, 82, 61, 91, 85, 0], [0, 4, 39, 67, 23, 56, 0], [0, 33, 81, 79, 3, 77, 76, 0], [0, 30, 20, 66, 65, 71, 35, 34, 0], [0, 54, 55, 25, 24, 29, 78, 9, 51, 50, 1, 69, 0], [0, 16, 86, 38, 44, 14, 0], [0, 93, 98, 100, 37, 0]]"
E-n101-k14,HAS-CAP,1,396,3500,1211.9836958745486,14,1071.0,14,15.348795413970947,"[[0, 69, 1, 50, 79, 3, 77, 76, 28, 0], [0, 53, 40, 21, 72, 75, 74, 73, 58, 0], [0, 94, 95, 97, 92, 59, 99, 96, 6, 0], [0, 27, 82, 48, 8, 45, 17, 84, 0], [0, 13, 87, 42, 43, 15, 57, 2, 41, 22, 56, 0], [0, 52, 18, 83, 5, 60, 89, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 31, 88, 62, 10, 63, 90, 32, 70, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 16, 86, 38, 44, 14, 0], [0, 30, 20, 66, 65, 71, 35, 34, 0], [0, 54, 55, 25, 39, 67, 23, 0], [0, 33, 81, 51, 9, 78, 29, 24, 4, 0], [0, 68, 80, 12, 26, 0]]"
E-n101-k14,HAS-CAP,1,445,3500,1207.4621477601686,14,1071.0,14,17.217020273208618,"[[0, 26, 12, 80, 68, 28, 27, 0], [0, 13, 97, 92, 59, 95, 94, 0], [0, 53, 40, 21, 72, 74, 22, 73, 58, 0], [0, 31, 88, 62, 10, 63, 90, 32, 70, 0], [0, 89, 52, 69, 1, 50, 3, 77, 76, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 82, 48, 8, 45, 17, 84, 5, 0], [0, 30, 20, 66, 65, 71, 35, 34, 0], [0, 16, 86, 38, 44, 14, 0], [0, 51, 9, 81, 33, 79, 78, 29, 24, 0], [0, 54, 55, 25, 39, 67, 23, 0], [0, 4, 56, 75, 41, 2, 57, 15, 43, 42, 87, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 18, 83, 60, 99, 96, 6, 0]]"
E-n101-k14,HAS-CAP,1,464,3500,1205.3424357380686,14,1071.0,14,17.939847469329834,"[[0, 21, 72, 56, 75, 41, 22, 74, 73, 0], [0, 94, 59, 92, 97, 95, 13, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 31, 88, 62, 10, 63, 90, 32, 70, 0], [0, 53, 40, 2, 57, 15, 43, 42, 87, 58, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 82, 48, 8, 45, 17, 84, 5, 0], [0, 89, 6, 96, 99, 60, 83, 18, 52, 69, 1, 50, 0], [0, 30, 20, 66, 65, 35, 71, 51, 0], [0, 33, 81, 79, 3, 77, 76, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 4, 55, 25, 39, 67, 23, 0], [0, 16, 86, 38, 44, 14, 0], [0, 54, 24, 29, 78, 34, 9, 0]]"
E-n101-k14,HAS-CAP,1,466,3500,1200.2672725372786,14,1071.0,14,18.015063285827637,"[[0, 89, 6, 96, 99, 59, 92, 97, 95, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 53, 40, 21, 72, 74, 22, 73, 58, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 5, 84, 17, 45, 8, 48, 82, 0], [0, 94, 13, 87, 42, 43, 15, 57, 2, 0], [0, 31, 88, 62, 10, 63, 90, 32, 70, 0], [0, 33, 81, 79, 3, 77, 76, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 69, 0], [0, 54, 55, 25, 39, 67, 23, 0], [0, 30, 20, 66, 65, 71, 35, 34, 0], [0, 16, 86, 38, 44, 14, 0], [0, 1, 50, 51, 9, 78, 29, 24, 4, 56, 75, 41, 0], [0, 60, 83, 18, 52, 0]]"
E-n101-k14,HAS-CAP,1,496,3500,1198.579377982246,14,1071.0,14,19.180371522903442,"[[0, 76, 77, 3, 79, 33, 81, 51, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 53, 40, 21, 72, 74, 22, 73, 58, 0], [0, 89, 6, 96, 99, 59, 92, 97, 95, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 94, 13, 87, 42, 43, 15, 57, 2, 0], [0, 31, 88, 62, 10, 63, 90, 32, 70, 0], [0, 69, 1, 50, 9, 78, 29, 24, 4, 56, 75, 41, 0], [0, 30, 20, 66, 65, 71, 35, 34, 0], [0, 82, 48, 8, 45, 17, 84, 5, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 23, 67, 39, 25, 55, 54, 0], [0, 14, 44, 38, 86, 16, 60, 0], [0, 83, 18, 52, 0]]"
E-n101-k14,HAS-CAP,1,618,3500,1198.3063583863664,14,1071.0,14,23.851841688156128,"[[0, 96, 99, 59, 92, 97, 95, 94, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 13, 87, 42, 14, 44, 16, 0], [0, 53, 40, 21, 72, 74, 22, 73, 58, 0], [0, 82, 48, 8, 45, 17, 84, 5, 0], [0, 93, 85, 61, 91, 100, 37, 98, 0], [0, 76, 77, 3, 79, 33, 81, 51, 0], [0, 31, 88, 62, 10, 63, 90, 32, 70, 0], [0, 2, 57, 15, 43, 38, 86, 83, 60, 6, 89, 0], [0, 23, 67, 39, 25, 55, 54, 0], [0, 30, 20, 66, 65, 71, 35, 34, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 69, 1, 50, 9, 78, 29, 24, 4, 56, 75, 41, 0], [0, 52, 18, 0]]"
E-n101-k14,HAS-CAP,1,632,3500,1192.461503084965,14,1071.0,14,24.3857638835907,"[[0, 82, 48, 8, 45, 17, 84, 5, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 53, 40, 21, 72, 74, 22, 73, 58, 0], [0, 13, 97, 92, 59, 95, 94, 0], [0, 89, 99, 93, 85, 96, 6, 0], [0, 31, 88, 62, 10, 63, 90, 32, 70, 0], [0, 30, 20, 66, 65, 71, 35, 34, 0], [0, 23, 67, 39, 25, 55, 54, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 76, 77, 3, 79, 33, 81, 51, 0], [0, 61, 16, 86, 38, 43, 15, 57, 2, 0], [0, 52, 18, 83, 60, 98, 91, 44, 14, 100, 37, 0], [0, 87, 42, 41, 75, 56, 4, 24, 29, 78, 9, 0], [0, 50, 1, 69, 0]]"
E-n101-k14,HAS-CAP,1,805,3500,1191.149472321543,14,1071.0,14,30.98841953277588,"[[0, 54, 55, 25, 39, 67, 23, 0], [0, 53, 40, 21, 72, 74, 22, 73, 58, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 6, 96, 85, 93, 99, 89, 52, 0], [0, 87, 42, 14, 44, 91, 100, 98, 37, 92, 0], [0, 13, 97, 59, 95, 94, 0], [0, 5, 84, 17, 45, 8, 48, 82, 0], [0, 76, 77, 3, 79, 33, 81, 51, 0], [0, 31, 88, 62, 10, 63, 90, 32, 70, 0], [0, 69, 1, 50, 9, 78, 29, 24, 4, 56, 75, 41, 0], [0, 2, 57, 15, 43, 38, 86, 16, 61, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 30, 20, 66, 65, 71, 35, 34, 0], [0, 18, 83, 60, 0]]"
E-n101-k14,HAS-CAP,1,1021,3500,1186.8405461925372,14,1071.0,14,39.34427738189697,"[[0, 26, 12, 80, 68, 28, 27, 0], [0, 31, 88, 62, 63, 90, 32, 10, 70, 0], [0, 94, 95, 97, 87, 13, 0], [0, 53, 40, 21, 72, 74, 22, 73, 58, 0], [0, 6, 96, 85, 93, 99, 89, 52, 0], [0, 82, 48, 8, 45, 17, 84, 5, 0], [0, 59, 92, 37, 98, 100, 91, 44, 14, 42, 0], [0, 23, 67, 39, 25, 55, 54, 0], [0, 30, 20, 66, 65, 71, 35, 34, 0], [0, 76, 77, 3, 79, 33, 81, 51, 0], [0, 69, 1, 50, 9, 78, 29, 24, 4, 56, 75, 41, 0], [0, 61, 16, 86, 38, 43, 15, 57, 2, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 0], [0, 18, 83, 60, 0]]"
E-n101-k14,HAS-CAP,1,1965,3500,1186.7944843801058,14,1071.0,14,75.88769459724426,"[[0, 33, 81, 79, 3, 77, 76, 0], [0, 94, 95, 97, 87, 13, 0], [0, 27, 68, 80, 12, 26, 28, 0], [0, 53, 40, 21, 72, 74, 22, 73, 58, 0], [0, 89, 99, 93, 85, 91, 96, 6, 0], [0, 31, 88, 62, 63, 90, 32, 10, 70, 0], [0, 54, 55, 25, 39, 67, 23, 0], [0, 82, 48, 8, 45, 17, 84, 5, 0], [0, 59, 92, 37, 98, 100, 44, 14, 42, 0], [0, 61, 16, 86, 38, 43, 15, 57, 2, 0], [0, 30, 20, 66, 65, 71, 35, 34, 0], [0, 46, 47, 36, 49, 64, 11, 19, 7, 69, 0], [0, 1, 50, 51, 9, 78, 29, 24, 4, 56, 75, 41, 0], [0, 60, 83, 18, 52, 0]]"
E-n101-k14,HAS-CAP,2,0,3500,1349.6429447238675,14,1071.0,14,0.044148921966552734,"[[0, 1, 30, 70, 31, 88, 62, 7, 82, 0], [0, 13, 87, 95, 96, 94, 0], [0, 53, 58, 40, 21, 73, 72, 4, 0], [0, 27, 77, 68, 80, 12, 28, 0], [0, 99, 93, 85, 59, 92, 0], [0, 26, 76, 3, 79, 81, 33, 0], [0, 89, 5, 84, 17, 45, 83, 60, 18, 0], [0, 52, 48, 47, 19, 11, 63, 0], [0, 98, 37, 100, 91, 16, 86, 61, 0], [0, 23, 67, 39, 25, 55, 54, 0], [0, 10, 66, 71, 35, 34, 78, 9, 51, 0], [0, 69, 50, 29, 24, 56, 75, 74, 22, 41, 57, 2, 97, 0], [0, 20, 65, 32, 90, 64, 49, 36, 46, 8, 6, 0], [0, 44, 38, 14, 42, 43, 15, 0]]"
E-n101-k14,HAS-CAP,2,7,3500,1344.3641172518842,14,1071.0,14,0.32535266876220703,"[[0, 76, 50, 1, 69, 31, 88, 89, 6, 0], [0, 53, 40, 58, 13, 95, 94, 0], [0, 27, 77, 68, 80, 12, 28, 0], [0, 87, 97, 59, 93, 0], [0, 92, 37, 100, 91, 85, 98, 99, 96, 0], [0, 26, 4, 56, 75, 72, 73, 21, 0], [0, 16, 86, 61, 84, 5, 60, 0], [0, 48, 47, 19, 11, 63, 90, 0], [0, 54, 55, 25, 39, 67, 23, 0], [0, 70, 30, 10, 62, 7, 82, 8, 45, 0], [0, 33, 81, 79, 3, 29, 24, 74, 22, 0], [0, 78, 34, 35, 71, 65, 66, 9, 51, 0], [0, 18, 83, 17, 44, 38, 14, 43, 15, 57, 2, 0], [0, 20, 32, 64, 49, 36, 46, 52, 42, 41, 0]]"
E-n101-k14,HAS-CAP,2,9,3500,1324.8285649977136,14,1071.0,14,0.40415430068969727,"[[0, 18, 83, 82, 7, 62, 10, 30, 70, 0], [0, 27, 77, 68, 80, 12, 28, 0], [0, 53, 40, 58, 13, 95, 94, 0], [0, 93, 85, 91, 100, 98, 37, 92, 0], [0, 89, 6, 96, 99, 59, 97, 87, 2, 0], [0, 3, 79, 78, 34, 9, 81, 33, 0], [0, 26, 4, 56, 75, 72, 73, 21, 0], [0, 48, 47, 19, 11, 63, 0], [0, 5, 84, 17, 86, 16, 61, 0], [0, 52, 88, 31, 69, 1, 50, 76, 29, 24, 0], [0, 23, 67, 39, 25, 55, 54, 0], [0, 51, 71, 35, 65, 66, 20, 32, 0], [0, 74, 22, 41, 15, 43, 38, 44, 14, 42, 57, 0], [0, 90, 64, 49, 36, 46, 8, 45, 60, 0]]"
E-n101-k14,HAS-CAP,2,10,3500,1303.512642200278,14,1071.0,14,0.44177913665771484,"[[0, 74, 22, 75, 56, 4, 54, 26, 0], [0, 53, 40, 58, 13, 95, 94, 0], [0, 27, 77, 68, 80, 12, 28, 0], [0, 59, 93, 85, 98, 37, 92, 0], [0, 31, 88, 62, 10, 90, 32, 20, 0], [0, 14, 44, 86, 38, 43, 15, 57, 0], [0, 48, 47, 19, 11, 63, 70, 0], [0, 89, 6, 96, 99, 5, 84, 17, 83, 60, 18, 52, 0], [0, 87, 97, 100, 91, 16, 61, 45, 0], [0, 3, 79, 78, 34, 9, 81, 33, 0], [0, 30, 66, 65, 35, 71, 51, 1, 0], [0, 23, 67, 39, 25, 55, 24, 29, 0], [0, 76, 50, 64, 49, 36, 46, 8, 82, 7, 69, 0], [0, 21, 73, 72, 41, 42, 2, 0]]"
E-n101-k14,HAS-CAP,2,17,3500,1303.2906003754133,14,1071.0,14,0.7097468376159668,"[[0, 61, 16, 86, 44, 14, 0], [0, 27, 77, 68, 80, 12, 28, 0], [0, 53, 40, 21, 72, 74, 22, 73, 58, 0], [0, 94, 95, 97, 87, 13, 0], [0, 54, 4, 56, 23, 75, 0], [0, 5, 84, 17, 45, 8, 48, 82, 0], [0, 59, 85, 93, 99, 96, 0], [0, 89, 6, 92, 37, 98, 91, 100, 42, 38, 43, 15, 41, 57, 2, 0], [0, 31, 10, 32, 90, 63, 62, 88, 0], [0, 26, 39, 67, 25, 55, 24, 29, 34, 78, 0], [0, 76, 3, 79, 81, 33, 50, 1, 0], [0, 52, 18, 60, 83, 47, 19, 11, 7, 69, 0], [0, 35, 71, 65, 66, 20, 30, 70, 0], [0, 51, 9, 64, 49, 36, 46, 0]]"
E-n101-k14,HAS-CAP,2,20,3500,1296.740276811125,14,1071.0,14,0.8248651027679443,"[[0, 21, 72, 74, 75, 22, 73, 40, 0], [0, 27, 77, 68, 80, 12, 28, 0], [0, 53, 58, 13, 94, 99, 96, 6, 0], [0, 59, 93, 85, 98, 37, 92, 0], [0, 89, 5, 84, 61, 16, 0], [0, 82, 48, 7, 62, 88, 31, 0], [0, 95, 97, 87, 42, 43, 15, 41, 57, 2, 0], [0, 26, 39, 67, 23, 56, 0], [0, 52, 19, 47, 36, 46, 8, 45, 83, 60, 18, 0], [0, 54, 4, 25, 55, 24, 29, 34, 78, 81, 33, 0], [0, 69, 1, 51, 9, 79, 3, 76, 50, 0], [0, 100, 91, 44, 14, 38, 86, 17, 0], [0, 10, 32, 90, 63, 11, 64, 49, 0], [0, 35, 71, 65, 66, 20, 30, 70, 0]]"
E-n101-k14,HAS-CAP,2,23,3500,1293.4056267160286,14,1071.0,14,0.9403548240661621,"[[0, 26, 54, 4, 56, 75, 22, 74, 0], [0, 94, 95, 97, 87, 13, 0], [0, 53, 40, 21, 73, 72, 41, 57, 42, 2, 58, 0], [0, 27, 77, 68, 80, 12, 28, 0], [0, 82, 48, 7, 62, 88, 31, 0], [0, 23, 67, 39, 25, 55, 24, 29, 0], [0, 92, 37, 98, 85, 93, 59, 0], [0, 89, 5, 84, 61, 16, 91, 99, 96, 6, 0], [0, 52, 11, 19, 47, 36, 46, 8, 83, 60, 18, 0], [0, 76, 3, 79, 81, 33, 50, 1, 0], [0, 15, 43, 14, 44, 86, 100, 0], [0, 35, 71, 65, 66, 20, 30, 70, 0], [0, 32, 90, 63, 64, 49, 45, 17, 38, 0], [0, 69, 10, 51, 9, 34, 78, 0]]"
E-n101-k14,HAS-CAP,2,30,3500,1282.4971754607325,14,1071.0,14,1.2136611938476562,"[[0, 39, 67, 23, 56, 75, 0], [0, 53, 40, 21, 72, 74, 22, 73, 58, 0], [0, 27, 77, 68, 80, 12, 28, 0], [0, 13, 87, 97, 95, 94, 0], [0, 32, 90, 63, 11, 19, 47, 0], [0, 59, 85, 93, 99, 96, 0], [0, 89, 86, 44, 91, 100, 37, 98, 6, 0], [0, 26, 54, 4, 25, 55, 24, 29, 34, 78, 0], [0, 31, 88, 62, 10, 20, 30, 70, 0], [0, 52, 7, 48, 82, 18, 83, 60, 0], [0, 64, 49, 36, 46, 8, 45, 17, 84, 5, 0], [0, 76, 3, 79, 81, 33, 50, 1, 0], [0, 2, 41, 15, 43, 57, 42, 14, 38, 16, 61, 92, 0], [0, 51, 9, 35, 71, 65, 66, 69, 0]]"
